Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap,MCAP BTC,24h Vol,24h Vol BTC,Circ. Supply,Total Supply,Max. Supply,Team,Advisors,Brand/Buzz,Product,Coin,Social,Communication,Business,GitHub,GitHub,Avg. volume,Age (mo),Winning months
DarexTravel,1305,DART,0.00000096,0.0000,-0.21,-5.39,29.59,197.53,150.24,-5.02,-70.37,-70.37%,83.49 K,$ 83.49 K,0.00,$ 0.00,87.400 Bn,"100,000,000,000",--,49.95,86,50,10,90,31,5,100,---,50,31,5,5
Sether,822,SETH,0.0483,0.00000610,-0.23,2.18,11.23,47.86,-19.90,-20.80,-49.89,-66.54,973.14 K,$ 973.14 K,17.05,$ 17.05,20.137 MM,"20,136,683",--,49.85,86,0,50,98,19,95,100,---,25,115,11,11
Argentum,1154,ARG,0.0160,0.00000202,-0.06,-39.97,-27.63,-7.14,-68.76,-54.33,-69.74,-82.05,185.08 K,$ 185.08 K,79.03,$ 79.03,11.583 MM,"11,582,920",--,49.85,---,---,10,80,50,50,70,---,35,"1,655",67,67
Iridium,1229,IRD,0.0079,0.00000100,1.15,-6.02,44.19,6.30,1.88,34.68,-78.88,-78.88%,135.48 K,$ 135.48 K,328.44,$ 328.44,17.131 MM,"17,130,546","25,000,000",49.85,63,0,10,96,28,40,100,---,55,207,4,4
Earth Token,1422,EARTH,0.0002,0.00000002,0.00000000,0.00000000,0.00,101.38,-35.93,-27.15,-68.24,-93.62,34.96 K,$ 34.96 K,0.00,$ 0.00,205.300 MM,"750,000,000",--,49.85,39,100,30,40,58,5,70,70,---,38,9,9
nDEX,1300,NDX,0.00000640,0.0000,-1.38,27.25,51.24,-22.03,-43.26,-38.81,-86.77,-86.77%,85.32 K,$ 85.32 K,19.18 K,$ 19.18 K,13.339 Bn,"15,000,000,000",--,49.80,28,0,40,66,58,0,100,50,---,"8,140",4,4
Skeincoin,962,SKC,0.0381,0.00000481,-0.11,-4.75,21.62,-47.08,76.15,29.58,-5.12,10.65,518.31 K,$ 518.31 K,54.28,$ 54.28,13.607 MM,"16,695,301",--,49.75,86,25,10,100,47,5,100,---,20,187,59,59
Open Trading Network,1383,OTN,0.0237,0.00000299,-25.07,-25.01,51.82,-66.94,-64.17,-73.88,-94.70,-98.50,48.01 K,$ 48.01 K,163.54,$ 163.54,2.025 MM,"82,630,002","100,000,000",49.75,40,0,80,68,47,5,100,---,30,122,15,15
Posscoin,1463,POSS,0.00000078,0.0000,-0.23,0.32,-19.97,-32.83,-47.61,-46.01,-69.73,-69.73%,23.54 K,$ 23.54 K,44.84 K,$ 44.84 K,30.059 Bn,"31,999,303,031",--,49.75,---,---,30,55,38,0,100,---,70,72,3,3
MEET.ONE,1670,MEETONE,0.0022,0.00000028,-0.52,-1.57,27.69,101.06,134.81,65.86,-1.33,-1.33%,0.00,$ 0.00,4.56 K,$ 4.56 K,0.000,"7,500,000,000",--,49.75,---,---,30,75,23,70,100,---,65,"1,249",6,6
Blocktrade Token,680,BTT,0.0328,0.00000414,-0.25,5.07,71.76,46.65,9.06,-40.35,-24.52,-24.52%,1.81 MM,$ 1.81 MM,6.03 K,$ 6.03 K,55.224 MM,"57,746,762",--,49.70,28,50,20,56,70,0,100,30,---,"34,242",6,6
LatiumX,891,LATX,0.0072,0.00000091,0.25,-1.22,11.65,-41.05,-51.25,-48.07,-28.23,-88.51,757.94 K,$ 757.94 K,234.47 K,$ 234.47 K,104.659 MM,"300,000,000",--,49.70,---,---,50,68,66,30,100,---,0,"101,577",11,11
Jury.Online Token,1151,JOT,0.0206,0.00000259,-3.77,-3.08,-49.63,78.11,24.92,-18.12,-46.88,-92.12,187.47 K,$ 187.47 K,2.83 K,$ 2.83 K,9.122 MM,"18,601,984",--,49.65,86,0,30,75,46,25,100,---,35,"2,415",7,7
Huobi Token,55,HT,2.62,0.00033105,0.63,-6.49,14.43,149.18,138.57,114.37,60.90,-26.59,131.11 MM,$ 131.11 MM,149.22 MM,$ 149.22 MM,50.000 MM,"500,000,000",--,49.60,---,---,10,58,88,5,100,---,0,"8,361,654",12,12
Nullex,727,NLX,0.0363,0.00001051,-0.37,945.56,"1,145.77","1,231",554.86,386.72,134.73,53.29,1.47 MM,$ 1.47 MM,32.46,$ 32.46,40.477 MM,"51,530,001",--,49.60,30,0,20,76,64,0,100,30,---,"1,233",32,32
SounDAC,916,XSD,0.0453,0.00000572,-0.27,6.49,16.82,-42.17,103.14,-28.26,-60.13,-85.60,660.66 K,$ 660.66 K,265.72,$ 265.72,14.582 MM,"18,081,806",--,49.60,30,0,40,71,65,20,30,50,---,795,45,45
Loci Coin,1225,LOCI,0.0033,0.00000042,-0.22,1.88,36.70,-42.85,-62.00,-75.14,-87.42,-96.31,138.04 K,$ 138.04 K,142.79,$ 142.79,41.387 MM,"100,000,000",--,49.60,53,75,5,68,32,40,100,70,---,"3,423",12,12
Qbic,1534,QBIC,0.0014,0.00000018,-0.12,-29.63,-22.26,-8.98,-52.50,-65.43,-94.75,-95.60,6.66 K,$ 6.66 K,0.2600,$ 0.2600,4.684 MM,"5,426,068","52,500,000",49.60,---,---,10,88,38,45,100,---,40,34,12,12
Micromines,1376,MICRO,0.00000310,0.0000,0.34,-12.67,-9.01,-45.67,-16.61,-18.23,-18.23%,,50.68 K,$ 50.68 K,17.51 K,$ 17.51 K,16.350 Bn,"18,000,000,000",--,49.55,14,75,10,75,61,0,100,30,---,"35,540",3,3
GSENetwork,1671,GSE,0.0003,0.00000004,-3.10,2.02,44.72,0.69,-32.63,-59.33,-93.34,-93.34%,0.00,$ 0.00,58.29 K,$ 58.29 K,0.000,"100,000,000,000",--,49.55,63,75,20,41,57,0,100,50,---,"178,668",6,6
Sp8de,1217,SPX,0.00001827,0.0000,-0.23,-15.54,-5.21,-71.22,-79.03,-83.05,-79.91,-94.91,142.25 K,$ 142.25 K,869.34,$ 869.34,7.784 Bn,"8,888,888,888",--,49.50,63,100,50,63,55,55,100,---,0,"26,199",7,7
Themis,1691,GET,0.0063,0.00000080,-0.33,-5.60,-1.86,381.01,293.43,284.67,63.25,63.25%,0.00,$ 0.00,43.91 K,$ 43.91 K,0.000,"1,000,000,000",--,49.50,---,---,50,80,29,0,100,---,45,"117,696",6,6
DEX,362,DEX,0.0388,0.00000490,0.51,5.55,-22.93,-21.13,-86.53,-88.22,-84.35,-84.35%,7.44 MM,$ 7.44 MM,2.93 MM,$ 2.93 MM,191.542 MM,"1,892,996,914",--,49.45,---,---,10,70,82,0,30,---,5,"1,135,225",3,3
Debitum Network,924,DEB,0.0032,0.00000040,1.01,0.81,-14.20,-10.31,-30.02,-41.67,-77.15,-87.50,638.61 K,$ 638.61 K,4.53 K,$ 4.53 K,199.646 MM,"400,000,000",--,49.45,86,75,50,78,36,45,100,---,15,"9,184",11,11
PKG Token,1026,PKG,0.00004132,0.00000001,1.45,8.72,37.62,547.89,284.68,236.89,151.87,151.87%,370.65 K,$ 370.65 K,43.42 K,$ 43.42 K,8.969 Bn,"10,000,000,000",--,49.45,63,0,50,60,46,0,100,---,50,"13,789",6,6
Monero Classic,1692,XMC,0.8584,0.00010837,0.31,-1.06,6.11,60.25,58.87,38.58,-39.12,-68.17,0.00,$ 0.00,60.88 K,$ 60.88 K,0.000,"16,016,864","18,400,000",49.45,---,---,10,55,44,0,100,---,70,"13,888",10,10
Elite,337,1337,0.0003,0.00000004,-1.25,630.43,761.46,"1,172",446.55,589.13,578.24,113.85,8.91 MM,$ 8.91 MM,1.82 K,$ 1.82 K,26.414 Bn,"29,216,650,014",--,49.40,---,---,30,88,46,5,100,---,20,"1,642",39,39
empowr coin,1362,EMPR,0.00000001,0.0000,-0.39,-4.33,18.89,357.62,-59.17,-77.97,-100.00,-100.00%,55.80 K,$ 55.80 K,310.70,$ 310.70,8.717 Tn,"12,000,000,000,000",--,49.40,66,75,50,80,47,50,100,---,0,"40,487",6,6
LoMoCoin,721,LMC,0.0057,0.00000072,-0.13,0.19,12.10,36.63,15.62,-8.79,-54.56,-76.10,1.53 MM,$ 1.53 MM,16.59,$ 16.59,268.354 MM,"353,354,418",--,49.35,60,0,50,68,45,55,100,---,30,672,29,29
DEEX,898,DEEX,0.0130,0.00000164,0.09,2.07,10.86,-24.18,-21.18,-44.16,-70.81,-70.81%,732.24 K,$ 732.24 K,4.46 K,$ 4.46 K,56.529 MM,"87,811,933","100,000,000",49.35,---,---,50,98,44,10,70,---,5,"5,781",4,4
Gems,750,GEM,0.0012,0.00000015,0.51,-5.84,16.57,27.54,19.07,-18.07,-63.07,-83.30,1.33 MM,$ 1.33 MM,100.27 K,$ 100.27 K,1.153 Bn,"8,000,000,000",--,49.30,63,75,0,78,66,55,100,---,0,"19,130",12,12
Molecular Future,1690,MOF,0.0592,0.00000748,1.58,10.43,8.70,26.15,17.20,34.19,-41.89,-76.43,0.00,$ 0.00,2.02 MM,$ 2.02 MM,0.000,"100,000,000",--,49.30,14,75,10,68,57,5,100,50,---,"395,764",12,12
Dynamic Trading Rights,178,DTR,0.0169,0.00000214,4.60,0.52,26.34,68.15,9.17,4.68,-45.73,-50.20,21.55 MM,$ 21.55 MM,8.83 K,$ 8.83 K,1.273 Bn,"3,741,641,733",--,49.25,52,0,30,53,76,5,100,0,---,"1,007",14,14
CWV Chain,210,CWV,0.0053,0.00000067,-4.08,13.29,56.28,52.84,28.50,-24.51,-24.51%,,17.10 MM,$ 17.10 MM,839.86 K,$ 839.86 K,3.223 Bn,"10,000,000,000",--,49.25,42,75,60,38,64,0,70,30,---,"352,709",3,3
Golos Gold,1688,GBG,0.0060,0.00000076,-0.04,-16.19,-40.73,-31.93,-28.97,-33.24,-66.18,-88.52,0.00,$ 0.00,568.31,$ 568.31,0.000,--,--,49.25,40,25,40,69,36,0,100,80,---,833,24,24
Clams,93,CLAM,16.27,0.00205465,-0.10,-2.40,45.90,823.62,584.55,605.23,855.87,855.87%,58.47 MM,$ 58.47 MM,313.45 K,$ 313.45 K,3.593 MM,"17,225,785",--,49.20,---,---,30,83,51,5,0,---,30,"8,732",53,53
AWARE,870,AT,0.0025,0.00000071,-4.79,-8.80,-5.17,-10.04,-20.25,-33.02,-46.30,-80.45,801.11 K,$ 801.11 K,1.39 K,$ 1.39 K,326.282 MM,"1,000,000,000",--,49.15,---,---,10,95,54,0,100,---,10,"2,055",13,13
Digitalcoin,1320,DGC,0.0022,0.00000028,-0.11,-2.78,22.87,-24.55,-54.22,-56.44,-75.55,-95.14,71.83 K,$ 71.83 K,11.52,$ 11.52,32.460 MM,"32,460,313","48,166,000",49.15,---,---,50,80,24,0,70,---,55,65,68,68
RealTract,693,RET,0.0002,0.00000002,-0.12,-2.97,16.74,58.88,-15.57,-16.85,-61.60,-61.60%,1.74 MM,$ 1.74 MM,36.52,$ 36.52,11.000 Bn,"25,000,000,000",--,49.10,83,0,50,64,68,55,70,---,0,"109,794",5,5
Coin Lion,911,LION,0.0209,0.00000264,-0.18,-1.87,70.08,87.20,28.17,16.53,-50.66,-50.66%,674.51 K,$ 674.51 K,1.24 K,$ 1.24 K,32.226 MM,"159,698,831",--,49.10,51,50,35,63,59,5,100,0,---,498,3,3
PayDay Coin,1689,PDX,0.0002,0.00000002,0.00,-1.62,31.14,-92.58,-99.54,-99.62,-99.94,-99.94%,0.00,$ 0.00,0.00,$ 0.00,0.000,"57,088,327",--,49.10,32,100,5,59,54,5,100,50,---,"2,290",5,5
Monoeci,1239,XMCC,0.0158,0.00000200,0.43,2.52,30.73,-41.31,-59.08,-63.39,-70.97,-89.35,129.50 K,$ 129.50 K,34.14,$ 34.14,8.194 MM,"8,194,328",--,49.05,63,50,50,78,36,0,100,---,35,304,17,17
Fintab,1506,FNTB,0.0047,0.00000059,-0.12,34.77,34.77,61.43,34.07,-28.06,-80.40,-80.40%,12.96 K,$ 12.96 K,111.15,$ 111.15,2.779 MM,"3,079,387",--,49.05,35,0,50,72,51,5,100,30,---,22,6,6
EncrypGen,717,DNA,0.0230,0.00000290,-0.28,-28.19,-17.18,-2.06,12.58,20.23,-52.57,-62.31,1.54 MM,$ 1.54 MM,1.73 K,$ 1.73 K,67.030 MM,"70,938,191",--,49.00,---,---,50,78,51,75,100,---,5,"42,201",15,15
SHIELD,788,XSH,0.0022,0.00000028,-1.14,-6.44,16.24,25.16,46.24,28.06,-64.57,-90.20,1.14 MM,$ 1.14 MM,7.04 K,$ 7.04 K,512.973 MM,"512,973,375","752,520,000",49.00,0,0,0,98,48,0,100,---,50,"1,926",15,15
VeriumReserve,1037,VRM,0.1647,0.00002080,1.44,-4.97,32.34,-55.96,-58.88,-46.67,-67.75,-87.67,355.28 K,$ 355.28 K,630.93,$ 630.93,2.156 MM,"2,156,489",--,48.95,7,0,60,73,44,55,100,30,---,"1,265",29,29
Aegeus,1318,AEG,0.0023,0.00000029,-0.23,-3.08,-5.40,-45.69,-54.76,-55.46,-88.45,-95.54,72.77 K,$ 72.77 K,5.29 K,$ 5.29 K,31.298 MM,"36,413,471",--,48.95,---,---,30,70,31,10,100,---,60,"2,623",7,7
Ragnarok,1519,RAGNA,0.0007,0.00000009,28.42,24.97,-13.34,-36.23,-59.85,-57.46,-86.66,-86.66%,8.92 K,$ 8.92 K,1.22,$ 1.22,12.537 MM,"16,829,887","100,000,000",48.95,10,0,15,90,51,0,100,60,---,116,4,4
Delphy,503,DPY,0.0715,0.00000903,0.75,5.62,17.98,-33.85,90.67,63.54,-65.92,-87.70,3.98 MM,$ 3.98 MM,368.46 K,$ 368.46 K,55.720 MM,"100,000,000",--,48.90,---,---,30,58,70,50,100,---,10,"1,795,690",15,15
Morpheus Network,394,MRPH,0.2030,0.00002562,-0.04,0.58,38.91,181.54,140.66,254.70,105.00,105.00%,6.33 MM,$ 6.33 MM,181.37 K,$ 181.37 K,31.183 MM,"47,897,218",--,48.90,40,75,35,46,70,0,30,50,---,"57,643",9,9
Rise,664,RISE,0.0142,0.00000179,-0.02,-5.35,28.72,-10.90,-17.85,-35.43,-65.89,-65.49,1.94 MM,$ 1.94 MM,5.36 K,$ 5.36 K,137.057 MM,"137,057,252",--,48.85,49,0,60,92,32,5,100,20,---,"1,668",31,31
FORCE,1137,FOR,0.0015,0.00000019,-0.13,2.60,-5.32,27.02,-20.54,-22.03,-62.78,-87.88,210.96 K,$ 210.96 K,27.30,$ 27.30,140.516 MM,"143,830,365","200,000,000",48.85,---,---,10,88,45,0,100,---,30,220,15,15
TittieCoin,1146,TIT,0.0002,0.00000002,19.80,70.67,29.57,46.22,-64.65,-79.48,144.31,-46.87,199.09 K,$ 199.09 K,0.4200,$ 0.4200,1.260 Bn,"1,259,816,434",--,48.85,---,---,30,85,49,20,100,---,15,264,51,51
Quanta Utility Token,479,QNTU,0.0001,0.00000002,-0.24,9.45,57.46,-40.54,-32.33,-38.59,-75.19,-75.19%,4.25 MM,$ 4.25 MM,85.56 K,$ 85.56 K,29.280 Bn,"120,000,000,000",--,48.80,---,---,0,80,66,20,100,---,10,"15,927",5,5
Internxt,619,INXT,3.68,0.00046483,0.91,8.83,0.67,267.85,150.55,147.44,23.11,-13.96,2.32 MM,$ 2.32 MM,48.12 K,$ 48.12 K,629.610 K,"629,610","629,610",48.80,66,50,0,78,58,50,100,---,15,"20,379",16,16
Breakout,957,BRK,0.0278,0.00000806,-0.49,-1.38,-7.21,-5.62,-5.15,-47.11,-31.45,-66.77,527.35 K,$ 527.35 K,397.77,$ 397.77,18.949 MM,"18,949,258",--,48.80,0,0,50,83,49,0,100,50,---,"1,632",32,32
Apollon,1206,XAP,0.0010,0.00000013,-0.12,-20.37,-19.55,-56.15,-67.11,-70.37,-88.94,-88.94%,152.75 K,$ 152.75 K,1.15 K,$ 1.15 K,148.585 MM,"149,359,882","250,000,000",48.80,---,---,10,76,37,0,100,---,55,"1,984",6,6
Fivebalance,1433,FBN,0.00006764,0.00000001,-1.40,6.19,-11.17,"1,481",799.77,643.63,165.24,165.24%,31.82 K,$ 31.82 K,24.04 K,$ 24.04 K,470.457 MM,"476,215,600","1,000,000,000",48.80,30,0,25,65,61,25,100,30,---,"9,044",4,4
Show,1693,SHOW,0.0012,0.00000015,-0.25,-3.72,0.25,51.91,143.35,168.72,-22.13,-47.12,0.00,$ 0.00,300.02 K,$ 300.02 K,0.000,"10,000,000,000",--,48.80,43,0,10,68,44,55,100,---,55,"96,146",13,13
Next.exchange,690,NEXT,0.4363,0.00005508,-0.23,0.21,2.74,488.00,266.10,266.10%,,,1.74 MM,$ 1.74 MM,10.57 K,$ 10.57 K,3.997 MM,"44,951,651","45,000,000",48.75,---,---,0,98,48,50,100,---,15,"1,382",1,1
ZoZoCoin,1502,ZZC,0.0071,0.00000090,0.00000000,0.00,-15.08,-80.43,-84.25,-60.20,-81.20,-90.30,13.88 K,$ 13.88 K,0.00,$ 0.00,1.946 MM,"7,473,288","27,000,000",48.75,14,0,5,80,51,50,100,50,---,104,14,14
Asura Coin,1694,ASA,0.0003,0.00000004,0.14,-6.06,32.95,-43.23,-58.38,-59.18,-82.20,-82.20%,0.00,$ 0.00,2.37 K,$ 2.37 K,0.000,"342,015,750",--,48.75,24,25,30,60,57,40,70,50,---,"10,297",4,4
HyperStake,1047,HYP,0.0002,0.00000003,-0.13,-24.69,-16.35,26.19,21.07,-14.07,-57.93,-82.50,337.13 K,$ 337.13 K,192.63,$ 192.63,1.377 Bn,"1,376,719,887",--,48.70,63,0,10,78,32,5,100,---,70,225,54,54
Regalcoin,1342,REC,0.0048,0.00000061,0.97,-51.80,-51.80,-20.46,-25.12,-19.85,-62.33,-76.52,61.69 K,$ 61.69 K,4.70,$ 4.70,12.799 MM,"16,491,413","27,000,000",48.60,0,0,35,73,55,25,70,70,---,20,16,16
MNPCoin,1248,MNP,0.0565,0.00000714,-0.68,-10.72,-27.75,-53.56,-62.85,-69.14,-83.00,-83.00%,123.89 K,$ 123.89 K,102.17,$ 102.17,2.192 MM,"4,237,567",--,48.50,27,0,10,79,47,40,100,50,---,544,4,4
AudioCoin,1052,ADC,0.0003,0.00000004,-0.13,-19.17,-10.11,30.81,102.07,-9.33,-50.08,-77.86,317.96 K,$ 317.96 K,16.01,$ 16.01,967.905 MM,"967,905,242",--,48.45,8,0,40,93,41,5,100,50,---,211,44,44
The Midas Touch Gold,1698,TMTG,0.0025,0.00000031,-0.59,-2.00,-23.31,-40.17,-65.57,-70.37,-90.17,-90.17%,0.00,$ 0.00,21.82 K,$ 21.82 K,0.000,"10,000,000,000",--,48.45,47,0,25,64,61,0,70,50,---,"365,402",4,4
HeartBout,947,HB,0.0103,0.00000130,-1.28,-0.45,5.89,50.63,23.62,7.32,-49.33,-49.33%,547.58 K,$ 547.58 K,17.58 K,$ 17.58 K,53.195 MM,"63,695,267",--,48.40,43,25,30,96,55,25,100,---,0,"51,218",6,6
STRAKS,1125,STAK,0.0097,0.00000122,-3.28,-7.39,0.87,-31.26,-56.81,-54.28,-77.80,-92.12,227.54 K,$ 227.54 K,395.98,$ 395.98,23.479 MM,"47,306,499","150,000,000",48.40,---,---,0,88,34,0,100,---,50,182,13,13
Webchain,1048,WEB,0.0031,0.00000039,0.17,-24.59,10.81,169.10,7.79,2.98,-57.71,-57.71%,336.30 K,$ 336.30 K,1.29 K,$ 1.29 K,108.289 MM,"458,290,673",--,48.40,68,0,30,63,41,20,100,50,---,379,4,4
PutinCoin,1090,PUT,0.0004,0.00000005,0.56,-8.17,-5.20,104.29,84.39,26.31,89.01,-82.77,261.18 K,$ 261.18 K,175.30,$ 175.30,711.359 MM,"711,359,331","2,000,000,000",48.40,---,---,90,90,31,5,100,---,5,405,31,31
Rupaya,1317,RUPX,0.0017,0.00000021,-0.13,5.02,5.98,-26.12,-55.27,-53.80,-82.28,-97.05,72.81 K,$ 72.81 K,64.80,$ 64.80,43.733 MM,"47,791,998",--,48.35,0,0,10,98,43,5,70,---,55,783,18,18
Ecobit,338,ECOB,0.0198,0.00000249,-0.13,25.30,25.30,219.70,154.58,146.59,86.39,11.96,8.78 MM,$ 8.78 MM,745.31,$ 745.31,444.444 MM,"8,888,888,888",--,48.30,---,---,30,88,56,5,100,---,0,13,19,19
Repme,972,RPM,0.00001306,0.0000,24.63,33.87,52.93,-24.71,4.52,8.10,-64.02,-64.02%,473.12 K,$ 473.12 K,22.93 K,$ 22.93 K,36.221 Bn,"100,000,000,000",--,48.30,---,---,30,75,55,70,100,---,10,"52,864",4,4
dietbitcoin,1581,DDX,0.0003,0.00000004,-0.25,9.03,56.18,-93.46,-96.54,-99.15,-99.22,-99.22%,1.02 K,$ 1.02 K,0.00,$ 0.00,2.925 MM,"2,924,509","21,000,000",48.30,---,---,30,100,28,0,100,---,30,0,3,3
Digital Asset Exchange Token,1697,DAXT,0.0022,0.00000028,-0.23,-5.16,31.66,-55.60,-73.26,-70.11,-80.25,-80.25%,0.00,$ 0.00,110.96,$ 110.96,0.000,"112,516,628",--,48.30,43,50,20,70,51,0,100,30,---,41,5,5
Noku,581,NOKU,0.1161,0.00001466,-5.00,-10.87,13.80,21.31,391.31,113.95,-11.88,-11.88%,2.76 MM,$ 2.76 MM,15.06 K,$ 15.06 K,23.777 MM,"99,999,976",--,48.25,31,0,30,88,37,45,100,30,---,"10,299",6,6
CargoX,742,CXO,0.0088,0.00000112,1.94,2.42,-8.87,-49.34,-59.39,-60.44,-68.32,-74.03,1.36 MM,$ 1.36 MM,22.44 K,$ 22.44 K,153.868 MM,"215,119,016",--,48.25,86,75,30,53,66,45,100,---,0,"19,836",12,12
RefToken,960,REF,0.5221,0.00006592,-0.23,14.31,34.72,-8.46,-35.27,-26.33,-48.00,-71.84,522.14 K,$ 522.14 K,9.11 K,$ 9.11 K,"1,000.000 K","50,000,000",--,48.25,55,100,30,48,35,5,100,70,---,"17,537",13,13
Ether Kingdoms Token,1392,IMP,0.0144,0.00000181,-0.28,13.58,-21.15,-49.11,-49.18,-57.51,-52.07,-52.07%,46.28 K,$ 46.28 K,28.39 K,$ 28.39 K,3.225 MM,"13,000,000",--,48.25,---,---,10,100,41,50,70,---,20,"6,690",5,5
Unobtanium,136,UNO,163.94,0.02069681,-0.06,-4.80,25.69,148.08,88.96,95.80,250.68,12.38,32.85 MM,$ 32.85 MM,11.85 K,$ 11.85 K,200.392 K,"200,392",--,48.20,83,0,30,60,55,25,100,---,30,"12,944",62,62
Project Coin,1423,PRJ,0.0013,0.00000016,-1.27,-26.33,-33.57,-76.15,-88.78,-93.67,-99.76,-99.76%,33.82 K,$ 33.82 K,163.87,$ 163.87,26.114 MM,"26,535,592",--,48.20,---,---,0,96,53,5,70,---,15,"2,264",5,5
COMSA [XEM],1695,CMS,0.0951,0.00001201,-0.04,4.84,22.41,134.98,69.86,52.65,24.20,-55.84,0.00,$ 0.00,38.70 K,$ 38.70 K,0.000,"219,042,298",--,48.20,71,0,30,48,54,0,100,50,---,"4,364",14,14
Xenon,974,XNN,0.0015,0.00000045,-0.44,6.40,6.16,3.76,-21.54,-27.27,-27.45,-63.31,463.70 K,$ 463.70 K,133.08,$ 133.08,300.000 MM,"1,000,000,000",--,48.15,---,---,10,73,34,0,100,---,60,313,15,15
Bitcoin Scrypt,936,BTCS,0.0330,0.00000417,-0.11,10.86,32.94,337.47,340.55,196.74,188.31,75.38,582.20 K,$ 582.20 K,147.53,$ 147.53,17.616 MM,"17,615,950",--,48.15,83,0,30,90,24,0,70,---,60,32,59,59
Citadel,1407,CTL,0.0036,0.00000045,-0.13,-30.57,-33.40,-43.63,-56.45,-56.16,-86.51,-86.51%,39.00 K,$ 39.00 K,7.23,$ 7.23,10.969 MM,"10,969,269",--,48.15,---,---,10,96,30,0,70,---,45,301,32,32
Livepeer,1696,LPT,8.38,0.00105765,8.94,3.89,2.12,353.54,183.95,23.01,23.01%,,0.00,$ 0.00,65.24 K,$ 65.24 K,0.000,"13,084,732",--,48.15,49,25,60,46,54,0,100,30,---,"5,396",2,2
Uniform Fiscal Object,779,UFO,0.0003,0.00000004,-0.24,22.54,6.69,85.49,65.10,55.83,21.43,-15.76,1.19 MM,$ 1.19 MM,596.62,$ 596.62,3.797 Bn,"3,797,492,825","4,000,000,000",48.10,63,0,50,80,34,5,100,---,40,236,59,59
BUMO,1687,BU,0.0332,0.00000420,-0.12,0.34,9.55,-14.59,-35.41,-59.51,-86.08,-86.08%,0.00,$ 0.00,4.18 MM,$ 4.18 MM,0.000,"1,500,000,000",--,48.05,40,25,50,25,63,20,100,50,---,"3,556,378",5,5
INO COIN,181,INO,1.03,0.00013052,-0.11,-7.70,7.71,452.12,418.87,438.82,193.57,193.57%,20.68 MM,$ 20.68 MM,36.99 K,$ 36.99 K,20.000 MM,"1,000,000,000",--,48.00,17,0,10,65,74,0,100,30,---,"1,823,602",6,6
Acute Angle Cloud,578,AAC,0.0111,0.00000140,-1.20,21.44,131.75,284.71,258.58,294.02,38.78,-62.97,2.77 MM,$ 2.77 MM,7.56 MM,$ 7.56 MM,250.000 MM,"1,000,000,000",--,47.95,66,0,50,78,61,5,100,---,0,"470,863",13,13
GravityCoin,1038,GXX,0.1744,0.00002202,4.61,-8.60,8.30,-31.78,-44.90,-61.65,-75.43,-95.58,354.96 K,$ 354.96 K,4.03 K,$ 4.03 K,2.035 MM,"2,035,128","9,999,999",47.90,---,---,30,50,52,0,70,---,50,"1,029",43,43
CoinToGo,1569,2GO,0.0002,0.00000003,-0.12,-26.59,-22.36,-99.28,-99.05,-99.67,-99.96,-99.96%,2.19 K,$ 2.19 K,123.12,$ 123.12,9.247 MM,"27,716,978","126,000,000",47.90,---,---,10,100,37,0,100,---,25,"8,612",3,3
LiteBitcoin,1550,LBTC,0.0002,0.00000002,0.00,0.97,0.97,151.20,-9.17,-51.88,-60.05,-69.88,5.20 K,$ 5.20 K,1.79,$ 1.79,28.940 MM,"172,585,874","1,000,000,000",47.90,---,---,10,93,38,0,70,---,35,120,19,19
Patientory,728,PTOY,0.0210,0.00000265,-0.13,-5.15,4.34,37.37,32.22,19.27,-44.79,-69.33,1.47 MM,$ 1.47 MM,40.42 K,$ 40.42 K,70.000 MM,"100,002,000",--,47.85,53,75,35,53,40,5,100,50,---,"43,138",20,20
Blue Protocol,776,BLUE,0.0330,0.00000416,-0.54,6.51,84.38,47.63,49.94,43.87,-19.01,-62.35,1.21 MM,$ 1.21 MM,267.01 K,$ 267.01 K,36.645 MM,"42,000,000","42,000,000",47.80,48,25,30,78,37,25,100,30,---,"91,313",16,16
Fabric Token,1180,FT,0.0069,0.00000087,-0.23,8.53,32.98,196.99,5.68,-28.58,-52.64,-84.63,170.15 K,$ 170.15 K,27.67,$ 27.67,24.594 MM,"43,593,615",--,47.80,83,100,50,76,39,25,100,---,5,88,8,8
Menlo One,1205,ONE,0.0005,0.00000006,-0.25,-31.20,122.37,-30.65,9.37,-73.51,-93.98,-93.98%,153.72 K,$ 153.72 K,196.06,$ 196.06,300.405 MM,"1,000,000,000",--,47.75,56,100,60,58,32,5,100,20,---,"4,891",3,3
Blocklancer,1163,LNC,0.0015,0.00000019,-0.18,-3.24,60.13,-9.65,-56.66,-18.65,-34.40,-72.36,179.31 K,$ 179.31 K,2.25 K,$ 2.25 K,120.140 MM,"152,177,339",--,47.75,20,50,50,78,48,5,100,---,20,"7,978",10,10
Fastcoin,1310,FST,0.0005,0.00000015,0.00,0.00000000,0.00,0.00,-14.47,-35.33,-52.76,-77.37,81.10 K,$ 81.10 K,0.00,$ 0.00,156.913 MM,"156,913,424","165,888,000",47.75,---,---,50,78,35,5,100,---,30,4,67,67
COMSA [ETH],1676,CMS,0.0954,0.00001205,2.06,5.67,21.62,132.36,80.86,52.02,19.69,-55.07,0.00,$ 0.00,43.08 K,$ 43.08 K,0.000,"219,042,298",--,47.75,63,0,30,48,54,5,100,50,---,"3,991",14,14
